id;f1;f2;f3;f4;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;f17;f18;f19;f20;f21;f22;f23;f24;f25;f26;f27;f28;f29;f30;target
1834;7;28,0168;1;1;2;2;1;2;1;1;0;1;1;1;2;1;1;1;1;1;33;2000;1;1;1;10;1;49;35;88,6954;0
1835;1;0,7122;1;1;1;2;2;1;1;1;0;2;2;2;2;1;1;1;1;1;29;2200;1;1;1;8;1;6;27;6,7156;0
1836;23;8,015;1;1;2;3;2;3;2;1;50;1;1;5;10;1;3;1;1;1;34;3000;1;1;1;5;1;99;10;148,1084;0
1837;1;23,2823;1;1;1;2;1;2;1;1;0;1;1;1;9;1;1;1;1;1;41;2632;1;1;1;9;1;32;11;6,5404;0
1838;2;15,9651;1;1;2;1;1;1;0;1;0;1;1;1;8;1;1;1;1;1;52;2142;1;1;1;10;1;99;23;0,0001;0
1839;89;10,1638;1;1;3;2;2;4;1;1;0;1;1;4;4;1;1;1;1;1;60;2338;1;1;1;12;1;14;26;8,9009;0
1840;1;207,106;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;32;4000;1;1;1;13;1;37;28;53,3564;0
1841;47;0,4996;1;2;3;8;2;3;1;1;13;7;23;23;24;1;2;1;1;1;52;3090;1;1;1;6;1;99;26;14,258;1
1842;6;14,077;1;1;1;3;1;3;1;1;0;1;1;1;5;1;1;1;1;1;32;2000;1;1;1;10;1;99;15;139,4365;0
1843;41;3,4849;1;2;1;2;1;5;2;1;0;1;3;3;26;1;1;1;1;1;35;2170;1;1;1;8;1;99;9;32,0209;0
1844;1;45,4277;1;1;2;3;2;2;4;1;0;1;1;1;1;1;1;1;1;1;44;2800;1;1;1;5;1;14;14;0,0002;0
1845;1;0,0861;1;1;1;1;1;2;1;1;75;6;7;7;7;1;1;1;1;1;57;3792;1;1;1;9;1;24;13;3,2562;0
1846;2;1313,3869;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;45;2750;1;1;1;7;1;6;18;0,0001;0
1847;4;4,4359;1;1;1;2;1;1;1;1;155;1;10;12;12;1;1;1;1;1;51;2208;1;1;1;7;1;10;18;0,0002;0
1848;1;0,4072;1;2;3;2;1;5;2;1;0;4;10;10;10;1;3;1;1;1;56;3251;1;1;1;9;1;60;25;0,0002;0
1849;1;62,5318;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;48;4551;1;1;1;6;1;38;13;0,0002;0
1850;2;3,3704;1;1;2;1;1;11;3;1;40;1;9;9;25;1;1;1;1;1;54;3792;1;1;1;10;1;99;16;6,7796;0
1851;2;0,0145;1;1;1;9;3;2;1;1;15;2;8;10;11;1;1;1;1;1;35;4013;1;1;1;12;1;24;20;8,0062;0
1852;21;12,5429;1;1;2;2;1;2;1;1;0;1;1;2;2;1;1;1;1;1;44;2509;1;1;1;8;1;73;20;91,0592;0
1853;1;2,8226;1;1;1;2;1;1;1;1;9;1;12;12;12;1;1;1;1;1;51;3001;1;1;1;9;1;24;17;15,9604;0
1854;1;0,4984;1;2;1;2;1;5;1;1;20;2;2;17;17;1;2;1;1;1;32;2609;1;1;1;5;1;27;31;0,2726;1
1855;22;11,6164;2;1;1;1;1;2;1;1;0;2;2;3;3;1;1;1;1;1;34;3200;1;1;1;6;1;24;16;87,2273;0
1856;1;15,8328;1;1;1;2;1;1;1;1;30;1;1;1;4;1;1;1;1;1;32;3251;1;1;1;10;1;36;15;10,1281;0
1857;1;0,1507;1;1;1;1;1;2;1;1;47;3;8;9;9;1;1;1;1;1;32;2208;1;1;1;9;1;12;23;20,6792;0
1858;1;18,3281;1;1;1;3;2;2;1;1;0;1;1;1;13;1;1;1;1;1;52;5870;1;1;1;9;1;24;9;0,0001;0
1859;1;46,6638;1;1;1;2;2;2;3;1;0;1;1;1;1;1;1;1;1;1;60;5418;1;1;1;12;1;24;13;2,6322;0
1860;2;16,4578;1;2;1;3;1;1;1;1;0;1;1;1;8;1;2;1;1;1;50;2249;1;1;1;10;1;24;18;11,3318;0
1861;1;105,4943;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;35;3034;1;1;1;10;1;12;16;9,4945;0
1862;13;135,7704;3;1;1;3;1;1;1;1;0;3;3;3;3;1;1;1;1;1;32;3000;1;1;1;12;1;84;27;197,327;0
1863;2;0,0119;1;3;2;5;3;1;1;1;100;2;2;2;9;1;2;1;1;1;30;3251;1;1;1;9;1;12;12;0,0001;0
1864;1;37,8873;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;50;2709;1;1;1;10;1;24;18;0;0
1865;8;6,9885;1;1;1;4;1;3;1;1;0;1;5;5;5;1;1;1;1;1;49;3792;1;1;1;9;1;36;13;187,5513;0
1866;1;42,8736;1;1;2;4;2;2;1;1;0;1;1;1;1;1;1;1;1;1;58;3251;1;1;1;7;1;60;25;0,0002;1
1867;1;2,0197;1;1;1;1;1;1;1;1;8;1;2;2;2;1;1;1;1;1;50;5418;1;1;1;9;1;60;15;2,0462;0
1868;1;7,0749;1;1;1;1;1;3;1;1;33;1;1;5;6;1;1;1;1;1;58;3000;1;1;1;12;1;24;17;0,0002;0
1869;2;113,2118;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;48;4442;1;1;1;6;1;60;11;0,0001;0
1870;1;0,9883;1;1;1;1;1;3;1;1;38;2;2;3;4;1;1;1;1;1;47;2208;1;1;1;8;1;24;18;0,0001;0
1871;3;1364,1995;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;31;5418;1;1;1;10;1;48;9;14,7188;0
1872;24;0,0286;1;1;1;2;2;2;0;1;0;2;2;2;2;1;1;1;1;1;48;4876;1;1;1;9;1;38;10;127,018;0
1873;2;0,1286;1;2;1;1;1;5;1;1;38;2;6;7;8;1;2;1;1;1;40;2208;1;1;1;8;1;12;23;0,0001;0
1874;3;1,2702;2;1;3;2;3;3;1;1;89;2;6;14;14;1;2;1;1;1;37;3792;1;1;1;10;1;36;13;91,8025;0
1875;2;2,4847;2;2;1;4;1;7;2;1;47;2;8;10;26;1;2;1;1;1;50;2208;1;1;1;10;1;24;18;48,2836;1
1876;1;242,8992;1;1;3;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;30;2683;1;1;1;10;1;12;19;53,459;1
1877;6;53,0496;1;4;2;5;1;1;3;1;0;1;1;1;1;1;5;1;1;1;59;3251;1;1;1;9;1;26;15;34,681;0
1878;1;0,1158;1;1;1;2;2;2;0;1;20;5;5;12;12;1;1;1;1;1;57;3792;1;1;1;10;1;36;21;0,0002;0
1879;1;0,1011;1;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;31;4334;1;1;1;10;1;12;12;16,0576;0
1880;18;354,9557;2;1;2;3;2;1;1;1;0;2;2;2;2;1;2;1;1;1;41;4000;1;1;1;14;1;24;20;33,6696;0
1881;1;93,6311;2;1;1;2;2;1;1;1;51;2;2;2;2;1;1;1;1;1;42;4516;1;1;1;12;1;24;18;6,4232;0
1882;10;17,9096;3;1;4;4;3;4;1;1;0;3;3;3;11;1;1;1;1;1;42;3251;1;1;1;8;1;36;15;15,291;0
1883;7;5,0914;2;2;1;1;1;2;1;1;8;2;3;3;3;1;2;1;1;1;40;2709;1;1;1;12;1;84;18;5,0898;0
1884;21;5,999;1;1;1;1;1;4;1;1;0;1;6;6;10;1;1;1;1;1;34;4876;1;1;1;9;1;12;16;92,8312;0
1885;2;10,7968;1;1;1;2;1;2;1;1;0;1;1;2;2;1;1;1;1;1;53;5002;1;1;1;9;1;60;10;5,041;0
1886;1;0,0815;3;1;4;4;3;4;2;1;108;4;4;7;11;1;1;1;1;1;42;5418;1;1;1;12;1;24;9;10,8584;0
1887;17;280,8604;1;1;1;1;1;1;2;1;0;1;1;1;1;1;1;1;1;1;58;2500;1;1;1;10;1;69;20;187,7761;0
1888;37;36,902;2;1;2;1;1;5;1;1;0;2;2;2;2;1;1;1;1;1;47;3350;1;1;1;9;1;48;24;21,1696;1
1889;20;56,1874;2;1;2;2;2;2;2;1;8;2;2;2;2;1;1;1;1;1;45;3251;1;1;1;10;1;36;15;28,6249;0
1890;1;0,8814;1;1;1;1;1;1;1;1;117;3;3;3;3;1;1;1;1;1;39;3251;1;1;1;8;1;6;15;16,2818;1
1891;35;6,376;1;1;1;1;1;4;1;1;9;1;3;3;4;1;1;1;1;1;47;2709;1;1;1;12;1;8;28;10,2205;0
1892;1;6,3335;2;2;3;3;3;3;1;1;0;2;4;9;9;1;2;1;1;1;38;2500;1;1;1;10;1;10;16;0,0001;0
1893;41;1,4028;1;1;2;3;2;5;1;1;12;1;5;11;13;1;1;1;1;1;38;3500;1;1;1;10;1;48;23;14,5079;1
1894;3;12,586;1;3;1;2;2;1;1;1;76;1;1;7;9;1;1;1;1;1;37;3521;1;1;1;10;1;24;14;0,0002;0
1895;2;0,4476;1;1;2;5;3;3;1;1;20;4;11;11;12;1;1;1;1;1;42;6000;1;1;1;12;1;24;7;0,0001;0
1896;1;41,7959;1;1;3;3;3;2;2;1;0;1;1;1;1;1;1;1;1;1;46;4500;1;1;1;7;1;60;11;51,544;0
1897;1;49,9146;8;1;1;1;1;2;1;1;17;8;8;8;8;1;1;1;1;1;39;4109;1;1;1;12;1;24;12;0,0001;0
1898;20;0,0308;1;1;1;6;2;2;1;1;38;8;11;20;47;1;1;1;1;1;35;3792;1;1;1;12;1;60;13;15,7521;0
1899;1;0,9522;3;1;1;2;2;1;1;1;10;6;6;6;6;1;1;1;1;1;54;2208;1;1;1;12;1;36;18;0,0001;0
1900;1;15,0166;1;1;1;1;1;1;1;1;0;1;1;1;6;1;1;1;1;1;35;5000;1;1;1;12;1;36;10;151,3081;0
1901;18;1303,8162;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;36;2260;1;1;1;12;1;12;22;11,6254;0
1902;1;287,0731;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;43;3500;1;1;1;12;1;60;11;71,8651;0
1903;5;131,8998;2;1;1;2;1;2;1;1;17;2;2;2;2;1;1;1;1;1;34;2642;1;1;1;10;1;24;19;75,6805;0
1904;35;0,8483;3;3;2;7;2;2;2;1;56;5;5;5;6;1;3;1;1;1;43;3625;1;1;1;12;1;60;11;16,8028;0
1905;68;5,8268;1;2;1;4;1;5;1;1;9;1;8;10;17;1;2;1;1;1;44;3792;1;1;1;10;1;36;11;12,7491;0
1906;1;0,0415;1;1;1;2;1;3;1;1;25;2;2;2;2;1;1;1;1;1;30;3251;1;1;1;12;1;36;25;2,2517;0
1907;1;0,0243;2;1;1;1;1;5;1;1;33;5;5;9;19;1;1;1;1;1;53;4000;1;1;1;12;1;36;13;0,0002;0
1908;1;92,9036;2;1;1;2;2;1;1;1;0;2;2;2;2;1;1;1;1;1;36;3010;1;1;1;9;1;12;17;0,0001;0
1909;1;0,1327;2;1;1;1;1;1;1;1;233;5;6;6;6;1;1;1;1;1;53;5000;1;1;1;12;1;6;10;4,0102;0
1910;93;165,5697;1;1;2;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;32;5017;1;1;1;10;1;36;16;2,3484;0
1911;2;33,8129;2;1;1;1;1;2;1;1;0;2;2;2;2;1;2;1;1;1;30;4250;1;1;1;8;1;24;12;6,4282;0
1912;95;36,3025;1;1;1;2;2;4;1;1;0;1;1;1;1;1;1;1;1;1;49;3261;1;1;1;7;1;24;25;173,6291;1
1913;2;11,7903;1;2;2;1;1;7;1;1;0;1;1;4;6;1;2;1;1;1;30;3000;1;1;1;9;1;12;23;5,996;0
1914;87;1,3259;1;1;1;1;1;7;2;1;50;1;4;27;33;1;1;1;1;1;35;3000;1;1;1;10;1;12;27;71,3824;0
1915;1;1,3447;1;1;1;1;1;8;1;1;59;1;5;5;8;1;1;1;1;1;33;2537;1;1;1;8;1;42;20;0;1
1916;43;28,5703;2;2;1;1;1;5;2;1;31;2;2;2;9;1;2;1;1;1;44;3927;1;1;1;8;1;60;13;172,76;1
1917;41;44,9279;3;1;1;3;2;2;1;1;8;3;3;3;3;1;1;1;1;1;42;3251;1;1;1;10;1;36;25;37,6065;0
1918;2;1,0444;2;3;2;3;1;5;1;1;28;2;20;27;41;1;4;1;1;1;47;3513;1;1;1;7;1;60;14;4,4518;1
1919;30;1,1196;4;2;3;5;3;8;2;1;30;4;10;26;29;1;2;1;1;1;46;4400;1;1;1;10;1;42;11;33,4134;0
1920;72;468,9575;3;1;1;1;1;1;1;1;0;3;3;3;3;1;1;1;1;1;42;3625;1;1;1;9;1;60;14;21,9993;1
1921;1;64,6186;1;1;1;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;35;3000;1;1;1;9;1;24;17;9,373;0
1922;1;0,0244;1;1;2;2;1;2;1;1;14;4;4;4;4;1;1;1;1;1;39;3792;1;1;1;9;1;62;21;3,7867;0
1923;24;14,2606;1;1;1;1;1;5;2;1;20;1;1;1;4;1;1;1;1;1;40;4516;1;1;1;9;1;60;9;168,544;1
1924;58;1,3621;1;1;3;2;2;3;1;1;21;1;6;6;19;1;1;1;1;1;28;2500;1;1;1;10;1;12;32;11,0199;1
1925;1;0,1149;1;1;1;2;1;4;1;1;0;2;2;2;3;1;1;1;1;1;50;3500;1;1;1;10;1;60;23;27,647;0
1926;1;2,4068;1;1;1;2;1;3;1;1;0;1;4;4;4;1;1;1;1;1;31;3500;1;1;1;10;1;24;11;5,2494;0
1927;1;108,0471;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;32;2509;1;1;1;10;1;60;16;2,2005;0
1928;1;622,2033;2;1;1;1;1;1;1;1;7;2;2;2;2;1;1;1;1;1;44;5418;1;1;1;9;1;24;9;13,4923;0
1929;16;65,0921;2;1;1;2;1;1;1;1;8;2;2;2;2;1;1;1;1;1;57;4334;1;1;1;8;1;38;12;154,3043;0
1930;1;10,8367;2;1;1;1;1;1;1;1;0;2;2;3;3;1;1;1;1;1;51;3000;1;1;1;7;1;6;27;5,7479;0
1931;29;11,0116;1;1;2;2;1;4;1;1;45;1;1;2;2;1;1;1;1;1;45;3638;1;1;1;10;1;60;14;104,7531;0
1932;6;2,2276;1;9;4;13;2;8;5;1;44;1;4;11;18;1;3;1;1;1;60;5010;1;1;1;10;1;12;10;20,0047;0
1933;97;27,9179;1;1;1;2;1;2;1;1;0;1;1;1;4;1;1;1;1;1;41;6500;1;1;1;14;1;48;12;67,18;1
1934;1;7,4269;2;1;2;3;2;1;1;1;13;2;2;3;3;1;1;1;1;1;56;2258;1;1;1;7;1;24;18;0,0001;0
1935;65;6,0382;2;1;1;3;1;4;1;1;12;2;4;4;4;1;1;1;1;1;52;3251;1;1;1;6;1;24;15;183,653;0
1936;3;3,0878;2;1;1;3;2;7;2;1;43;2;10;10;27;1;1;1;1;1;32;2500;1;1;1;9;1;12;20;53,511;0
1937;55;3,8659;2;1;1;2;1;8;1;1;117;2;5;5;18;1;1;1;1;1;45;6500;1;1;1;10;1;24;12;76,8132;1
1938;2;8,8554;1;1;1;1;1;1;1;1;0;1;1;2;2;1;2;1;1;1;43;3000;1;1;1;9;1;60;27;0,0002;1
1939;1;385,0067;2;1;1;1;1;1;1;1;0;2;2;2;2;1;2;1;1;1;52;3000;1;1;1;9;1;60;17;82,6841;0
1940;1;271,0768;3;1;1;3;1;1;1;1;0;3;3;3;3;1;1;1;1;1;44;6000;1;1;1;7;1;36;13;0,0001;0
1941;26;1,0242;1;1;2;3;2;3;1;1;84;1;8;15;16;1;1;1;1;1;48;4375;1;1;1;9;1;30;11;188,9233;1
1942;1;7,1448;1;1;2;2;1;2;1;1;50;1;1;3;4;1;1;1;1;1;41;6500;1;1;1;13;1;60;12;0,9899;0
1943;2;0,7482;1;1;4;3;2;3;1;1;10;2;2;2;13;1;1;1;1;1;50;2750;1;1;1;9;1;12;18;0,0001;1
1944;1;6,4379;1;1;1;1;1;2;1;1;0;1;2;2;2;1;1;1;1;1;46;4000;1;1;1;13;1;12;10;13,972;0
1945;1;10,407;1;1;1;1;1;2;1;1;0;1;1;2;2;1;1;1;1;1;56;3251;1;1;1;12;1;36;12;15,0351;0
1946;1;1,3911;1;1;4;3;3;11;2;1;29;1;7;26;40;1;1;1;1;1;33;2509;1;1;1;12;1;22;16;9,1437;1
1947;3;31,7719;1;3;2;5;3;3;4;1;0;1;1;1;1;1;1;1;1;1;48;5418;1;1;1;9;1;24;7;2,8215;0
1948;3;0,0587;1;1;2;1;1;2;1;1;35;3;3;3;3;1;1;1;1;1;41;3792;1;1;1;14;1;24;13;125,3837;1
1949;1;51,6826;1;2;1;1;1;2;1;1;0;1;1;1;1;1;2;1;1;1;39;2208;1;1;1;6;1;60;36;0;0
1950;25;6,946;2;3;2;6;2;13;3;1;14;2;8;12;21;1;2;1;1;1;37;5418;1;1;1;12;1;60;9;3,7285;0
1951;1;485,5283;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;33;3051;1;1;1;13;1;60;16;36,8562;0
1952;54;10,0197;2;1;1;2;1;2;1;1;8;2;2;8;8;1;1;1;1;1;45;3927;1;1;1;12;1;24;13;8,8347;0
1953;4;55,744;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;54;3688;1;1;1;10;1;13;14;5,6123;0
1954;1;0,0111;1;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;39;5000;1;1;1;10;1;6;16;0;0
1955;2;1,7478;2;8;9;9;1;2;5;1;22;2;5;15;16;1;2;1;1;1;51;5500;1;1;1;14;1;96;9;5,1757;0
1956;1;6,961;2;2;1;1;1;4;1;1;2;2;3;3;3;1;2;1;1;1;42;2208;1;1;1;10;1;60;23;22,1053;0
1957;1;0,0181;1;2;2;4;3;2;0;1;8;3;3;3;3;1;1;1;1;1;36;3010;1;1;1;9;1;12;13;3,1079;0
1958;1;978,1899;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;30;2308;1;1;1;12;1;24;22;6,0355;0
1959;2;43,9533;1;1;2;2;1;1;1;1;0;1;1;1;1;1;1;1;1;1;45;5418;1;1;1;14;1;12;9;17,3581;0
1960;81;3,0375;1;1;1;2;2;1;1;1;0;1;2;2;2;1;1;1;1;1;37;2538;1;1;1;10;1;12;20;20,0448;0
1961;2;2,409;2;2;1;4;2;3;2;1;80;2;7;8;21;1;2;1;1;1;27;3000;1;1;1;10;1;36;27;4,9946;0
1962;28;18,8687;1;1;2;2;2;4;1;1;1;1;1;1;5;1;1;1;1;1;45;4013;1;1;1;10;1;24;12;92,2776;1
1963;3;0,0228;1;1;2;3;3;2;1;1;269;7;10;10;13;1;2;1;1;1;52;6475;1;1;1;10;1;60;8;110,5738;0
1964;71;0,0283;2;1;1;1;1;5;1;1;90;7;10;10;10;1;1;1;1;1;39;3792;1;1;1;10;1;36;13;140,6322;0
1965;1;26,9872;1;1;1;1;1;2;1;1;9;1;1;1;9;1;1;1;1;1;34;3251;1;1;1;10;1;36;15;9,0786;0
1966;3;7,9615;1;1;4;7;4;1;1;1;30;1;1;19;19;1;1;1;1;1;33;3010;1;1;1;12;1;36;13;22,0891;0
1967;9;1,054;1;1;2;3;2;2;1;1;33;1;17;17;17;1;1;1;1;1;37;3975;1;1;1;10;1;24;13;14,5752;0
1968;5;95,9676;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;54;3000;1;1;1;12;1;27;27;15,2684;0
1969;83;14,128;1;1;1;1;1;11;1;1;86;1;1;1;13;1;1;1;1;1;42;3251;1;1;1;12;1;36;22;17,7203;1
1970;2;1,2294;1;1;1;2;2;2;1;1;26;1;2;3;3;1;2;1;1;1;35;3792;1;1;1;5;1;60;13;4,1641;0
1971;1;0,1611;1;1;2;1;1;8;0;1;62;4;14;17;21;1;1;1;1;1;40;3500;1;1;1;7;1;60;14;19,888;0
1972;1;9,1489;1;2;1;3;3;3;4;1;118;1;1;3;6;1;1;1;1;1;52;3500;1;1;1;4;1;36;14;0,0002;1
1973;5;8,0652;2;2;2;5;2;7;1;1;0;2;2;3;10;1;2;1;1;1;44;3000;1;1;1;9;1;24;17;199,3874;1
1974;37;408,151;2;1;1;1;1;1;1;1;8;2;2;2;2;1;1;1;1;1;50;5418;1;1;1;9;1;24;9;9,3823;0
1975;45;8,9608;3;1;2;4;2;3;1;1;1;3;3;6;6;1;1;1;1;1;59;5017;1;1;1;9;1;60;10;19,3905;0
1976;5;0,982;1;1;1;4;1;18;1;1;20;6;16;16;27;1;1;1;1;1;41;2709;1;1;1;10;1;60;30;14,2226;1
1977;1;254,0145;1;1;1;2;2;1;1;1;0;1;1;1;1;1;1;1;1;1;51;3792;1;1;1;13;1;84;13;108,2636;0
1978;1;0,0426;1;1;2;3;1;1;1;1;40;6;6;10;10;1;1;1;1;1;36;3792;1;1;1;12;1;12;13;2,6042;0
1979;11;28,0129;1;1;2;2;2;3;1;1;0;1;1;1;2;1;1;1;1;1;41;4876;1;1;1;9;1;72;10;78,8605;1
1980;1;8,0765;1;1;1;5;1;8;2;1;67;1;1;5;9;1;1;1;1;1;41;2709;1;1;1;9;1;6;18;155,2711;1
1981;1;12,9159;2;2;1;3;3;4;2;1;59;2;2;3;14;1;1;1;1;1;55;3010;1;1;1;8;1;60;13;3,0592;0
1982;1;1,0789;1;1;1;3;2;1;0;1;9;1;2;2;14;1;1;1;1;1;43;3000;1;1;1;10;1;24;27;8,248;1
1983;79;23,0525;2;1;3;1;1;4;1;1;0;2;2;2;9;1;1;1;1;1;52;3000;1;1;1;10;1;13;27;197,1995;0
1984;104;0,0135;1;1;2;3;4;3;1;1;14;7;12;15;15;1;1;1;1;1;33;4000;1;1;1;12;1;36;20;96,6493;0
1985;51;5,1286;3;1;1;1;1;5;1;1;0;3;5;5;6;1;1;1;1;1;48;3010;1;1;1;12;1;37;23;18,9706;0
1986;1;125,642;2;1;1;2;2;1;1;1;0;2;2;2;2;1;1;1;1;1;38;3900;1;1;1;12;1;127;13;6,2577;0
1987;1;36,6732;4;1;1;4;2;1;1;1;9;4;4;4;4;1;1;1;1;1;36;5435;1;1;1;9;1;24;9;0,0002;0
1988;7;0,1079;1;1;2;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;36;3513;1;1;1;10;1;60;23;6,7688;0
1989;17;55,0529;3;1;1;2;1;2;1;1;0;3;3;3;3;1;1;1;1;1;55;6500;1;1;1;8;1;60;8;25,9848;0
1990;68;1,0275;1;1;1;1;1;4;0;1;101;1;4;7;7;1;1;1;1;1;42;3000;1;1;1;9;1;12;17;38,3528;0
1991;1;84,0408;2;1;1;1;2;1;1;1;0;2;2;2;2;1;1;1;1;1;47;3010;1;1;1;12;1;6;20;18,5514;0
1992;3;0,26;1;2;5;12;6;8;3;1;0;7;8;9;17;1;1;1;1;1;38;3211;1;1;1;10;1;80;12;15,8109;0
1993;33;266,7366;3;1;1;2;2;1;3;1;0;3;3;3;3;1;1;1;1;1;33;5519;1;1;1;10;1;24;9;18,2636;0
1994;1;1,0256;1;1;1;2;2;7;2;1;53;1;8;9;15;1;1;1;1;1;43;3792;1;1;1;13;1;24;13;4,9517;0
1995;1;0,1437;1;1;1;1;1;1;1;1;67;2;2;2;4;1;1;1;1;1;52;3010;1;1;1;6;1;6;13;0,0001;0
1996;48;6,3166;1;1;2;2;1;2;1;1;62;1;2;2;2;1;1;1;1;1;42;6500;1;1;1;10;1;36;12;54,1594;1
1997;1;40,5532;1;1;1;1;1;2;1;1;0;1;1;1;1;1;1;1;1;1;38;3211;1;1;1;10;1;26;25;6,0939;0
1998;1;0,1944;1;1;1;1;1;3;1;1;0;10;10;10;10;1;1;1;1;1;39;3413;1;1;1;10;1;18;15;4,4514;0
1999;1;534,0983;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;37;3638;1;1;1;7;1;60;11;10,1524;1
2000;2;0,8914;2;1;1;2;3;2;1;1;0;7;7;9;10;1;1;1;1;1;39;4500;1;1;1;10;1;36;18;4,6257;0
2001;2;53,0668;2;1;7;4;2;1;1;1;8;2;2;2;2;1;1;1;1;1;41;2709;1;1;1;12;1;7;18;6,4606;1
2002;99;23,3833;2;2;1;3;4;2;1;1;8;2;2;2;10;1;2;1;1;1;36;5418;1;1;1;10;1;8;9;132,1476;0
2003;18;73,9113;2;2;1;1;1;1;1;1;0;2;2;2;2;1;2;1;1;1;39;5017;1;1;1;10;1;36;8;26,4586;1
2004;38;0,1317;2;1;2;3;2;3;1;1;67;16;21;21;21;1;1;1;1;1;56;5000;1;1;1;9;1;24;10;28,3488;0
2005;12;0,9301;1;1;1;1;1;2;1;1;11;5;8;8;8;1;1;1;1;1;37;3000;1;1;1;12;1;12;17;20,8364;0
2006;1;0,0709;1;1;2;3;1;3;1;1;10;5;9;9;9;1;1;1;1;1;38;2208;1;1;1;8;1;12;18;2,6726;0
2007;23;2,0009;1;1;1;1;1;3;1;1;33;1;9;9;9;1;1;1;1;1;34;3000;1;1;1;9;1;6;27;16,0716;1
2008;1;0,0451;1;1;1;2;2;3;1;1;0;2;2;2;2;1;1;1;1;1;43;5268;1;1;1;6;1;108;9;0,8733;0
2009;1;272,1837;1;1;1;2;2;1;0;1;0;1;1;1;1;1;1;1;1;1;35;3638;1;1;1;7;1;60;22;43,7943;0
2010;1;116,2887;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;38;2410;1;1;1;11;1;7;33;0,0001;0
2011;2;58,1987;1;1;4;4;2;3;1;1;0;1;1;1;1;1;2;1;1;1;42;3255;1;1;1;10;1;110;15;0,0002;0
2012;1;75,3542;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;44;3500;1;1;1;12;1;99;23;0,0002;0
2013;1;2,7564;1;1;1;1;1;1;1;1;0;1;2;2;2;1;1;1;1;1;52;3764;1;1;1;10;1;50;21;57,4424;0
2014;1;1329,1152;2;1;1;1;1;1;1;1;0;2;2;2;2;1;1;1;1;1;28;2500;1;1;1;9;1;36;20;7,5399;0
2015;10;26,7498;1;1;7;5;5;2;1;1;13;1;1;1;5;1;1;1;1;1;33;2500;1;1;1;13;1;60;16;15,6627;0
2016;16;4,0043;2;1;1;3;1;1;3;1;9;2;11;11;11;1;1;1;1;1;39;3927;1;1;1;9;1;61;13;24,2491;1
2017;1;7,0886;1;1;3;7;2;3;1;1;8;1;1;3;4;1;1;1;1;1;35;3251;1;1;1;10;1;24;15;8,1567;0
2018;1;0,0264;2;1;1;3;3;11;4;1;73;4;7;14;27;1;1;1;1;1;57;4334;1;1;1;10;1;24;12;0,0002;0
2019;76;521,6876;2;1;1;1;1;1;1;1;8;2;2;2;2;1;1;1;1;1;30;5418;1;1;1;9;1;57;9;24,8572;0
2020;79;3,1212;2;1;3;4;3;12;1;1;50;2;6;9;15;1;1;1;1;1;42;4500;1;1;1;10;1;99;18;14,3605;0
2021;3;3,2606;1;5;1;3;2;4;1;1;24;1;5;8;14;1;1;1;1;1;30;2208;1;1;1;7;1;24;18;110,8606;0
2022;2;32,3476;1;2;3;4;3;5;5;1;0;1;1;1;1;1;2;1;1;1;36;3000;1;1;1;13;1;60;17;4,485;0
2023;1;1,0478;1;1;2;1;1;1;1;1;9;1;2;2;2;1;1;1;1;1;39;2709;1;1;1;10;1;12;18;6,059;0
2024;1;0,0174;1;1;1;1;1;1;1;1;4;4;4;4;4;1;1;1;1;1;31;2500;1;1;1;12;1;24;20;0,0002;1
2025;2;14,5433;2;1;2;2;2;2;2;1;33;2;2;2;4;1;1;1;1;1;45;4000;1;1;1;6;1;36;20;4,1835;0
2026;1;340,4842;3;1;1;1;1;1;1;1;0;3;3;3;3;1;1;1;1;1;27;3900;1;1;1;8;1;22;13;4,4165;0
